Record Id,Product Owner.id,Product Owner,Product Name,Product Code,Vendor Name.id,Vendor Name,Product Active,Manufacturer,Product Category,Created By.id,Created By,Modified By.id,Modified By,Created Time,Modified Time,Unit Price,Commission Rate,Usage Unit,Qty Ordered,Quantity in Stock,Reorder Level,Handler.id,Handler,Quantity in Demand,Description,Tag,Inventory,Locked,Last Activity Time,Product Sub Category,Color/Finish,Ususal Price,Channel Price,OEM Price,TMS %,Deal Price,BOM MU Check,Ship Mode,Total Weight,Installation Mode,Product Type,CRM ID,Connected To.module,Connected To.id,Tax Rate
zcrm_4301492000069868817,zcrm_4301492000066416001,Suraj Patel,Blesky Mini TV Unit,TU-BKY-ST,zcrm_4301492000003548093,Bluewud India,True,Bluewud,TV Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:44:15,9299.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:44:15,Floor Standing TV Unit,,5499.0,4897.0,,,,,,26000.0,,Parent,3961202000000706063,,,
zcrm_4301492000069868818,zcrm_4301492000066416001,Suraj Patel,Whartin Shoe Rack,SR-WHTO,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Shoe Rack,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:44:15,9299.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:44:15,,,5799.0,5848.0,,,,,,24400.0,,Parent,3961202000000715055,,,
zcrm_4301492000069868819,zcrm_4301492000066416001,Suraj Patel,Harmond TV Unit,TU-HMD,zcrm_4301492000003548093,Bluewud India,True,Bluewud,TV Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:44:15,9999.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:44:15,Floor Standing TV Unit,,5499.0,5211.0,,,,,,24400.0,,Parent,3961202000000708055,,,
zcrm_4301492000069868820,zcrm_4301492000066416001,Suraj Patel,Primax Grande Standard TV Unit,TU-PMG-ST,zcrm_4301492000003548093,Bluewud India,True,Bluewud,TV Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:44:15,6899.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:44:15,Wall Mount TV Unit,,3099.0,3014.0,,,,,,14850.0,,Parent,3961202000000703099,,,
zcrm_4301492000069868821,zcrm_4301492000066416001,Suraj Patel,Coober Large TV Unit,TU-CBR-LA,zcrm_4301492000003548093,Bluewud India,True,Bluewud,TV Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:44:15,3799.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:44:15,Wall Mount TV Unit,,2099.0,1581.0,,,,,,8500.0,,Parent,3961202000000706099,,,
zcrm_4301492000069868822,zcrm_4301492000066416001,Suraj Patel,Colove Chest of Drawer,DC-CLV,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Chest of Drawers,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:44:15,14299.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:44:15,,,8199.0,8243.0,,,,,,35690.0,,Parent,3961202000000707095,,,
zcrm_4301492000069868823,zcrm_4301492000066416001,Suraj Patel,Rowlet Mini TV Unit,TU-RWT-M,zcrm_4301492000003548093,Bluewud India,True,Bluewud,TV Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:44:15,13599.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:44:15,Floor Standing TV Unit,,7599.0,7511.0,,,,,,42600.0,,Parent,3961202000000711091,,,
zcrm_4301492000069868824,zcrm_4301492000066416001,Suraj Patel,Corbyn Study Table,ST-CBN,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Study Table,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:44:15,8899.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:44:15,,,7099.0,6752.0,,,,,,31890.0,,Parent,3961202000000704071,,,
zcrm_4301492000069868826,zcrm_4301492000066416001,Suraj Patel,Seonn Bookshelf,SB-SN-N,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Bookshelf,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:44:15,8499.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:44:15,,,4999.0,4466.0,,,,,,21800.0,,Parent,3961202000000711087,,,
zcrm_4301492000069868827,zcrm_4301492000066416001,Suraj Patel,Anatdol TV Unit,TU-ATD,zcrm_4301492000003548093,Bluewud India,True,Bluewud,TV Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:44:15,6899.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:44:15,Floor Standing TV Unit,,4399.0,4024.0,,,,,,21430.0,,Parent,3961202000000707055,,,
zcrm_4301492000069868828,zcrm_4301492000066416001,Suraj Patel,Darci Dressing Table,RT-DR,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Dressing Table,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:44:15,17199.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:44:15,,,8899.0,9057.0,,,,,,39450.0,,Parent,3961202000000717047,,,
zcrm_4301492000069868829,zcrm_4301492000066416001,Suraj Patel,Prorage Shoe Rack,SR-PRG,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Shoe Rack,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:44:15,9299.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:44:15,,,5629.0,5976.0,,,,,,35720.0,,Parent,3961202000000714067,,,
zcrm_4301492000069868830,zcrm_4301492000066416001,Suraj Patel,Andrie 4 Door without Mirror Wardrobe,W-AND-4N,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Wardrobe,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:44:15,39999.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:44:15,,,25999.0,27161.0,,,,,,131850.0,,Parent,3961202000000711095,,,
zcrm_4301492000069868831,zcrm_4301492000066416001,Suraj Patel,Charley TV Unit,TU-CRL,zcrm_4301492000003548093,Bluewud India,True,Bluewud,TV Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:44:15,8599.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:44:15,Floor Standing TV Unit,,5499.0,5208.0,,,,,,27500.0,,Parent,3961202000000713083,,,
zcrm_4301492000069868832,zcrm_4301492000066416001,Suraj Patel,Andrie 3 Door with Mirror Wardrobe,W-AND-3M,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Wardrobe,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:44:15,31599.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:44:15,,,20199.0,20952.0,,,,,,105020.0,,Parent,3961202000000717051,,,
zcrm_4301492000069868833,zcrm_4301492000066416001,Suraj Patel,Mayrone Large Chest of Drawer,DC-MYN-LA,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Chest of Drawers,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:44:15,22899.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:44:15,,,13299.0,13277.0,,,,,,67765.0,,Parent,3961202000000715067,,,
zcrm_4301492000069868834,zcrm_4301492000066416001,Suraj Patel,Duskin TV Unit,TU-DSK,zcrm_4301492000003548093,Bluewud India,True,Bluewud,TV Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:44:15,9299.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:44:15,Floor Standing TV Unit,,6499.0,6130.0,,,,,,28500.0,,Parent,3961202000000703095,,,
zcrm_4301492000069868835,zcrm_4301492000066416001,Suraj Patel,Andrie 3 Door without Mirror Wardrobe,W-AND-3N,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Wardrobe,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:44:15,28699.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:44:15,,,19199.0,19906.0,,,,,,101790.0,,Parent,3961202000000710079,,,
zcrm_4301492000069868836,zcrm_4301492000066416001,Suraj Patel,Andrie 2 Door with Mirror Wardrobe,W-AND-2M,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Wardrobe,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:44:15,25799.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:44:15,,,15799.0,16197.0,,,,,,78000.0,,Parent,3961202000000715047,,,
zcrm_4301492000069868837,zcrm_4301492000066416001,Suraj Patel,Mayrone Standard Chest of Drawer,DC-MYN-ST,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Chest of Drawers,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:44:15,16599.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:44:15,,,8999.0,8765.0,,,,,,40840.0,,Parent,3961202000000715063,,,
zcrm_4301492000069868838,zcrm_4301492000066416001,Suraj Patel,Bevlyn TV Unit,TU-BVN,zcrm_4301492000003548093,Bluewud India,True,Bluewud,TV Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:44:15,8999.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:44:15,Floor Standing TV Unit,,4799.0,5036.0,,,,,,28300.0,,Parent,3961202000000704079,,,
zcrm_4301492000069868839,zcrm_4301492000066416001,Suraj Patel,Karmiya Study Table,ST-KYA,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Study Table,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:44:15,8299.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:44:15,,,4999.0,4684.0,,,,,,24500.0,,Parent,3961202000000708059,,,
zcrm_4301492000069868840,zcrm_4301492000066416001,Suraj Patel,Primax Grande Large TV Unit,TU-PMG-LA,zcrm_4301492000003548093,Bluewud India,True,Bluewud,TV Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:44:15,8149.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:44:15,Wall Mount TV Unit,,3699.0,3622.0,,,,,,20850.0,,Parent,3961202000000717039,,,
zcrm_4301492000069868841,zcrm_4301492000066416001,Suraj Patel,Mallium With Slider Study Table,ST-MLM-L,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Study Table,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:44:15,7499.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:44:15,,,4199.0,3703.0,,,,,,20500.0,,Parent,3961202000000710075,,,
zcrm_4301492000069868842,zcrm_4301492000066416001,Suraj Patel,Wolabey Bookshelf,SB-WLB,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Bookshelf,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:44:15,6449.0,,Box,0,0,0,,,0,"BLUEWUD Wolabey Engineered Wood Ladder Style Bookshelf Cabinet is a versatile and stylish addition to your home. Whether you choose to wall-mount it or have it floor-standing, this bookshelf cabinet offers ample space for your books, decor items, and more. The ladder-style design adds a unique touch to your decor, and the finish complements various interiors. Keep your home organized and elegant with the BLUEWUD Wolabey Bookshelf Cabinet.",,,False,2025-09-18 14:44:15,,,3649.0,3142.0,,,,,,18485.0,,Parent,3961202000000706079,,,
zcrm_4301492000069868843,zcrm_4301492000066416001,Suraj Patel,Gautier TV Unit,TU-GAU,zcrm_4301492000003548093,Bluewud India,True,Bluewud,TV Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:44:15,7499.0,,Box,0,0,0,,,0,"BLUEWUD Engineered Wood TV Entertainment Unit, a multifunctional and stylish piece designed to elevate your living room or bedroom decor. Crafted from premium engineered wood in finish, this unit offers a sleek and modern design that complements a variety of interior styles. It features spacious shelves for organizing your set-top box, books, and decorative items, making it not only a TV cabinet but also a versatile bookshelf and decor display unit. Ideal for TVs up to 55 inches, the BLUEWUD Duskin Entertainment Unit provides a sturdy and durable solution for all your entertainment needs. Its DIY assembly allows for easy installation, giving you the flexibility to create the perfect setup for your space. Transform your home with this elegant and practical unit, where functionality meets contemporary design.",,,False,2025-09-18 14:44:15,Floor Standing TV Unit,,3999.0,3578.0,,,,,,19000.0,,Parent,3961202000000710035,,,
zcrm_4301492000069868844,zcrm_4301492000066416001,Suraj Patel,Crosbon Bookshelf,SB-CB,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Bookshelf,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:44:15,7799.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:44:15,,,4499.0,4180.0,,,,,,20890.0,,Parent,3961202000000716043,,,
zcrm_4301492000069868845,zcrm_4301492000066416001,Suraj Patel,Andrie 2 Door without Mirror Wardrobe,W-AND-2N,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Wardrobe,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:44:15,24299.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:44:15,,,14999.0,14717.0,,,,,,78001.0,,Parent,3961202000000707051,,,
zcrm_4301492000069868846,zcrm_4301492000066416001,Suraj Patel,Oleye Shoe Rack,SR-OLY,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Shoe Rack,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:44:15,10499.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:44:15,,,6099.0,6012.0,,,,,,29450.0,,Parent,3961202000000706039,,,
zcrm_4301492000069868847,zcrm_4301492000066416001,Suraj Patel,Skywood Key Holder,KHS-SW-W1,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Key Holder,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:44:15,999.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:44:15,,,489.0,377.0,,,,,,840.0,,Parent,3961202000000715035,,,
zcrm_4301492000069868848,zcrm_4301492000066416001,Suraj Patel,Andrie 4 Door with Mirror Wardrobe,W-AND-4M,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Wardrobe,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:44:15,41599.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:44:15,,,26599.0,28286.0,,,,,,136820.0,,Parent,3961202000000712035,,,
zcrm_4301492000069868849,zcrm_4301492000066416001,Suraj Patel,Roverb Queen Bed,B-RVB-QN,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Bed,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:44:15,18599.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:44:15,,,10599.0,11266.0,,,,,,65050.0,,Parent,3961202000000703035,,,
zcrm_4301492000069868850,zcrm_4301492000066416001,Suraj Patel,Lagoon Bookshelf,SB-LGN,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Bookshelf,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:44:15,4299.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:44:15,,,2549.0,2108.0,,,,,,10500.0,,Parent,3961202000000710039,,,
zcrm_4301492000069868851,zcrm_4301492000066416001,Suraj Patel,Maltein Queen With storage Bed,B-MLT-QT,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Bed,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,23599.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,,,15999.0,14840.0,,,,,,88770.0,,Parent,3961202000000710051,,,
zcrm_4301492000069868852,zcrm_4301492000066416001,Suraj Patel,Efflino Large Study Table,ST-EFI-LA,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Study Table,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,5999.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,,,2949.0,2846.0,,,,,,13200.0,,Parent,3961202000000715027,,,
zcrm_4301492000069868853,zcrm_4301492000066416001,Suraj Patel,Alex-5 Layer Wide Bookshelf,SB-AXA-52,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Bookshelf,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,10499.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,,,5849.0,5489.0,,,,,,30450.0,,Parent,3961202000000713059,,,
zcrm_4301492000069868854,zcrm_4301492000066416001,Suraj Patel,Mavis Shoe Rack,SR-MVS,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Shoe Rack,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,10999.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,,,6199.0,5996.0,,,,,,30650.0,,Parent,3961202000000703047,,,
zcrm_4301492000069868855,zcrm_4301492000066416001,Suraj Patel,Andrie Single Door Wardrobe,W-AND-10N,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Wardrobe,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,15799.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,,,9099.0,7923.0,,,,,,45000.0,,Parent,3961202000000706059,,,
zcrm_4301492000069868856,zcrm_4301492000066416001,Suraj Patel,Noel Rectangle Coffee Table,CT-NO-RT,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Coffee Table,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,5199.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,,,2649.0,2023.0,,,,,,10800.0,,Parent,3961202000000712043,,,
zcrm_4301492000069868857,zcrm_4301492000066416001,Suraj Patel,Anatdol Standard Coffee Table,CT-ATD,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Coffee Table,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,6599.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,,,2599.0,1917.0,,,,,,15800.0,,Parent,3961202000000706055,,,
zcrm_4301492000069868858,zcrm_4301492000066416001,Suraj Patel,Albert Wall Shelve,S-AE,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Wall Shelves,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,7999.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,,,3799.0,3607.0,,,,,,13620.0,,Parent,3961202000000704051,,,
zcrm_4301492000069868859,zcrm_4301492000066416001,Suraj Patel,Reyloye Standard TV Unit,TU-RYE-ST,zcrm_4301492000003548093,Bluewud India,True,Bluewud,TV Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,7199.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,Wall Mount TV Unit,,3799.0,3379.0,,,,,,18445.0,,Parent,3961202000000711043,,,
zcrm_4301492000069868860,zcrm_4301492000066416001,Suraj Patel,Maxelle Large Bookshelf,SB-MXL-LA,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Bookshelf,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,7599.0,,Box,0,0,0,,,0,"BLUEWUD Maxelle Engineered Wood Bookshelf Cabinet, a sophisticated and functional addition to your home library or living space. Featuring a stylish finish, this floor-standing bookshelf offers ample storage with multiple open shelves for displaying books, decor, and collectibles, alongside a spacious cabinet for concealed storage. Crafted from high-quality engineered wood, the Maxelle bookshelf combines durability with a contemporary design that complements any home decor. Perfect for organizing your favorite reads and showcasing decorative items, the BLUEWUD Maxelle Bookshelf Cabinet is the ideal solution for a well-organized and stylish living area.",,,False,2025-09-18 14:43:35,,,4449.0,3969.0,,,,,,24450.0,,Parent,3961202000000713063,,,
zcrm_4301492000069868861,zcrm_4301492000066416001,Suraj Patel,Smohn Coffee Table,CT-SH,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Coffee Table,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,5749.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,,,2699.0,2263.0,,,,,,11890.0,,Parent,3961202000000704059,,,
